date,year,month,DisposablePersonalIncome_L1q,DisposablePersonalIncome_0q,DisposablePersonalIncome_F1q,DisposablePersonalIncome_F2q,DisposablePersonalIncome_F3q,DisposablePersonalIncome_F4q,DisposablePersonalIncome_F5q,DisposablePersonalIncome_F6q,DisposablePersonalIncome_F7q,Drtbillcpi_L1q,Drtbillcpi_0q,Drtbillcpi_F1q,Drtbillcpi_F2q,Drtbillcpi_F3q,Drtbillcpi_F4q,Drtbillcpi_F5q,Drtbillcpi_F6q,Drtbillcpi_F7q,Drtbillpce_L1q,Drtbillpce_0q,Drtbillpce_F1q,Drtbillpce_F2q,Drtbillpce_F3q,Drtbillpce_F4q,Drtbillpce_F5q,Drtbillpce_F6q,Drtbillpce_F7q,Drtbillpgdp_L1q,Drtbillpgdp_0q,Drtbillpgdp_F1q,Drtbillpgdp_F2q,Drtbillpgdp_F3q,Drtbillpgdp_F4q,Drtbillpgdp_F5q,Drtbillpgdp_F6q,Drtbillpgdp_F7q,DGNPDeflator_L1q,DGNPDeflator_0q,DGNPDeflator_F1q,DGNPDeflator_F2q,DGNPDeflator_F3q,DGNPDeflator_F4q,DGNPDeflator_F5q,DGNPDeflator_F6q,DGNPDeflator_F7q,DRealGNP_L1q,DRealGNP_0q,DRealGNP_F1q,DRealGNP_F2q,DRealGNP_F3q,DRealGNP_F4q,DRealGNP_F5q,DRealGNP_F6q,DRealGNP_F7q,DCorpAaaBonds_L1q,DCorpAaaBonds_0q,DCorpAaaBonds_F1q,DCorpAaaBonds_F2q,DCorpAaaBonds_F3q,DCorpAaaBonds_F4q,DCorpAaaBonds_F5q,DCorpAaaBonds_F6q,DCorpAaaBonds_F7q,DChangeInPrivateInventory_L1q,DChangeInPrivateInventory_0q,DChangeInPrivateInventory_F1q,DChangeInPrivateInventory_F2q,DChangeInPrivateInventory_F3q,DChangeInPrivateInventory_F4q,DChangeInPrivateInventory_F5q,DChangeInPrivateInventory_F6q,DChangeInPrivateInventory_F7q,DCivilianUnemploymentRate_L1q,DCivilianUnemploymentRate_0q,DCivilianUnemploymentRate_F1q,DCivilianUnemploymentRate_F2q,DCivilianUnemploymentRate_F3q,DCivilianUnemploymentRate_F4q,DCivilianUnemploymentRate_F5q,DCivilianUnemploymentRate_F6q,DCivilianUnemploymentRate_F7q,DCPI_L1q,DCPI_0q,DCPI_F1q,DCPI_F2q,DCPI_F3q,DCPI_F4q,DCPI_F5q,DCPI_F6q,DCPI_F7q,DDisposablePersonalIncome_L1q,DDisposablePersonalIncome_0q,DDisposablePersonalIncome_F1q,DDisposablePersonalIncome_F2q,DDisposablePersonalIncome_F3q,DDisposablePersonalIncome_F4q,DDisposablePersonalIncome_F5q,DDisposablePersonalIncome_F6q,DDisposablePersonalIncome_F7q,DGDPPriceIndex_L1q,DGDPPriceIndex_0q,DGDPPriceIndex_F1q,DGDPPriceIndex_F2q,DGDPPriceIndex_F3q,DGDPPriceIndex_F4q,DGDPPriceIndex_F5q,DGDPPriceIndex_F6q,DGDPPriceIndex_F7q,DIP_L1q,DIP_0q,DIP_F1q,DIP_F2q,DIP_F3q,DIP_F4q,DIP_F5q,DIP_F6q,DIP_F7q,DNetExport_L1q,DNetExport_0q,DNetExport_F1q,DNetExport_F2q,DNetExport_F3q,DNetExport_F4q,DNetExport_F5q,DNetExport_F6q,DNetExport_F7q,DPCE_L1q,DPCE_0q,DPCE_F1q,DPCE_F2q,DPCE_F3q,DPCE_F4q,DPCE_F5q,DPCE_F6q,DPCE_F7q,DPPI_L1q,DPPI_0q,DPPI_F1q,DPPI_F2q,DPPI_F3q,DPPI_F4q,DPPI_F5q,DPPI_F6q,DPPI_F7q,DRealGDP_L1q,DRealGDP_0q,DRealGDP_F1q,DRealGDP_F2q,DRealGDP_F3q,DRealGDP_F4q,DRealGDP_F5q,DRealGDP_F6q,DRealGDP_F7q,Dtbill_L1q,Dtbill_0q,Dtbill_F1q,Dtbill_F2q,Dtbill_F3q,Dtbill_F4q,Dtbill_F5q,Dtbill_F6q,Dtbill_F7q,Dtbond_L1q,Dtbond_0q,Dtbond_F1q,Dtbond_F2q,Dtbond_F3q,Dtbond_F4q,Dtbond_F5q,Dtbond_F6q,Dtbond_F7q
1999-10-01,1999,10,3.3,3.3,3,2.5999999,2.8,2.8,,,,,0,0.099999905,0.099999905,0.099999905,0.099999905,,,,,-0.099999905,0.10000014,0.20000005,0.19999981,0.20000005,,,,,-0.099999905,0,0.099999905,0.099999905,0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6999969,-1.3000031,-3.8999996,-3.1999989,-1.2000008,-1.3000031,,,,,-0.099999905,0,-0.099999905,0,0,,,,0.10000014,0,-0.099999905,0,0,0,,,,0.20000005,0,0.099999905,-0.10000014,0,0,,,,0.099999905,0.099999905,0,0,0,0,,,,0,0.29999995,0.19999993,0.20000005,0.099999905,0,,,,-9.9000244,-6.8000183,-5.6000061,-1.8000183,-3.8999939,-4.6000061,,,,0.30000019,0.099999905,-0.10000014,-0.10000014,-0.099999905,-0.10000014,,,,0.5,0.30000007,0,0,0,0.099999905,,,,0.20000005,0.20000005,0.20000005,0,0,0,,,,,0,0,0.099999905,0.099999905,0.099999905,,,,,0,0.099999905,0.099999905,0.099999905,0,,,
1999-11-01,1999,11,,3.2,3,2.7,2.9000001,3,,,,,-0.20000005,0,0.19999981,0.099999905,0.099999905,,,,,-0.20000005,0.099999905,-0.00000023841858,0,-0.00000023841858,,,,,0.19999981,0.099999905,0.099999905,0.099999905,0.20000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.79999924,0,-2.3000011,-2.8999977,-3.2999992,,,,,0.099999905,0,0,-0.099999905,0,,,,,0.29999995,0.099999905,-0.099999905,0,0,,,,,-0.099999905,0,0.10000014,0.10000014,0.20000005,,,,,-0.099999905,0,0,0,-0.10000002,,,,,0.10000014,0.10000014,0.20000005,0.099999905,0.099999905,,,,,1.2000122,1.2000122,3.9000244,1.7999878,4.1000061,,,,,0.29999995,0,0.10000014,0.099999905,0.10000014,,,,,0.70000005,0.10000002,-0.10000002,0,-0.099999905,,,,,0.29999995,0.099999905,0.20000005,0.10000014,0.099999905,,,,,0.099999905,0.099999905,0.099999905,0.099999905,0.099999905,,,,,0.099999905,0.099999905,0.099999905,0.099999905,0.099999905,,,
1999-12-01,1999,12,,3.5999999,3.2,3,3,3,,,,,-0.20000005,-0.00000023841858,0,0.20000029,0.20000029,,,,,-0.30000019,-0.20000029,-0.29999995,0.10000014,0.10000038,,,,,0.10000014,0.099999905,0.20000005,0.30000019,0.20000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4000015,1.1000004,3.5,4.2999992,4.6000023,,,,,-0.099999905,-0.10000038,-0.10000038,0,-0.099999905,,,,,0.20000005,0.10000014,0.099999905,0,0,,,,,0.39999986,0.20000005,0.29999995,0.099999905,0,,,,,-0.10000002,0,-0.10000002,-0.099999905,0,,,,,0,0.099999905,0.19999981,0.10000014,0.10000014,,,,,5.5,2,2.0999756,-1.2000122,-1.8999939,,,,,0.30000019,0.30000019,0.39999986,0.10000014,0.099999905,,,,,0.29999995,0.19999993,-0.10000002,-0.20000005,-0.10000002,,,,,0.099999905,0.10000014,0.20000005,0.19999981,0.10000014,,,,,0,0.099999905,0.099999905,0.20000029,0.20000029,,,,,0.099999905,0.099999905,0.099999905,0.099999905,0.099999905,,,
2000-01-01,2000,1,4.1999998,3.4000001,3.3,3.4000001,3.0999999,3.3,2.7,2.9000001,2.8,,0.20000029,0.29999995,0.29999971,0.29999971,,,,,,-0.19999993,0.20000005,0.099999905,0.19999957,,,,,,0.30000019,0.29999995,0.29999995,0.39999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29999924,6.7000008,4.7000008,2.7999992,2,,,,,,-0.099999808,-0.099999808,-0.2000002,-0.20000029,,,,,0.000000047683717,0.099999905,0.10000014,0.10000014,0.099999905,,,,,0.5999999,0.20000005,0.29999995,0.4000001,0.099999905,,,,,0,0,0.10000002,0.099999905,0,,,,,0.69999993,0.70000005,0.20000005,0.20000005,0.099999905,,,,,-1.8999939,-4.9000244,-12.099976,0.40002441,-8.8000183,,,,,0.69999981,0.5,0.20000005,0.29999995,0.20000005,,,,,-0.10000005,0.10000005,0.10000002,0.10000002,-0.10000002,,,,,0.30000019,0.79999995,0.20000005,0.30000019,0,,,,,,0.3000001,0.40000018,0.3999998,0.39999962,,,,,,0.3000001,0.3000001,2.3000002,0.30000019,,,,
2000-02-01,2000,2,,3.5,3.4000001,3.4000001,3.0999999,3.3,2.9000001,2.8,2.8,,0,0.10000014,0.099999905,0.20000029,0.10000038,0.10000038,0.20000052,0.30000043,,-0.39999998,0,0,0.10000038,0.00000047683716,0.10000038,0.00000023841858,0.10000014,,-0.00000023841858,0.00000023841858,0.099999905,0.10000014,0.10000038,0.10000038,0.10000038,0.20000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0999985,5,3.7000008,2.6999969,2.7000008,3.0999985,3.0999985,3.6000023,,0,0,-0.1,0,-0.099999905,-0.10000038,0,0,,0.099999905,0,0,-0.099999905,0,0,-0.10000014,-0.10000014,,0.099999905,0.10000014,0,0,0,0.20000005,-0.10000014,0,,0.10000002,0.099999905,0,0,0,0,0,0,,0.4000001,0.20000005,0,0.10000014,0.10000014,0.20000005,0.099999905,0.29999995,,-6.7999878,-8.5,-16.100006,-9.1999817,-8.3999939,-11.700012,-13.399994,-13.600006,,0.5,0.10000014,0.099999905,0,0.099999905,0,0.10000014,0.10000014,,0.30000001,0.10000002,-0.10000002,0,0,-0.10000002,-0.10000002,-0.099999905,,0.099999905,0,-0.10000014,0,0.099999905,0.10000014,0.099999905,0.19999981,,0.1,0.1,0.1,0.10000038,0.10000038,0.10000038,0.10000038,0.20000029,,0.1,0.2,-1.9,0.099999905,0,0,0.099999905,0
2000-03-01,2000,3,,4,3.7,3.5,3.4000001,3.5,2.9000001,3,3,,0.099999905,0.10000014,0.20000005,0.19999981,0.19999981,0.19999981,0.19999981,0.099999905,,-0.80000007,0.00000023841858,0.099999905,0.099999905,-0.10000014,0.099999905,-0.00000023841858,-0.10000014,,0,0.099999905,0.19999981,0.099999905,0.099999905,0.099999905,0.099999905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7000008,4.4000015,2.5999985,1.3000031,0.59999847,-0.79999924,-1.2999992,-2.1000023,,-0.1,-0.1,-0.1,-0.099999905,0,0,-0.10000038,0,,0,0.099999905,0,0,0,0,0,0,,0.5,0.29999995,0.099999905,0.30000019,0.20000005,0,0.20000005,0.20000005,,0.10000002,0.10000002,0,0.10000002,0.099999905,0.10000002,0.10000002,0.10000002,,1.4000001,0.20000005,0,-0.10000014,-0.10000014,-0.10000014,0,-0.10000014,,1.8999939,1.1999817,-0.5,0.6000061,3.2000122,3.9000244,0.20001221,-1.5,,0.9000001,0.19999981,0.10000014,0.099999905,0.29999995,0.099999905,0.20000005,0.20000005,,0.1,0.20000005,0,0,-0.10000002,-0.099999905,0,-0.10000002,,0.80000019,0.099999905,-0.20000005,0,0.099999905,0,0.099999905,0.10000014,,0.1,0.2,0.2,0.19999981,0.19999981,0.19999981,0.19999981,0.099999905,,-0.1,0,0.1,0.099999905,0.19999981,0.099999905,0,0.099999905
2000-04-01,2000,4,4,3.5999999,3.5,3.5,3.4000001,3,3,3,,-0.70000005,-0.29999995,0.20000005,0.20000005,0.19999981,0.099999905,0,0.099999905,,-0.89999962,0,0.099999905,-0.00000023841858,0.19999981,0.099999905,0,0.099999905,,-0.20000005,0,0.10000038,0.099999905,0.099999905,0.099999905,0,0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59999847,1.2999992,1.3000031,0.69999695,2.1000023,2.0999985,2.5999985,4,,0,-0.1,0.1,0,0,-0.099999905,0,-0.10000038,,0.70000005,0.29999995,-0.10000014,-0.10000014,-0.099999905,0,0,0,,0,-0.10000014,0,0.099999905,-0.099999905,0.099999905,0,0,,0.20000005,0,0,0,0,0,0,0,,1.2999997,0.29999995,0.099999905,0,0.10000014,0,0,0,,-3.6999817,-3.3999939,-3.5,-5.9000244,-8.3000183,-9.5,-6.6000061,-6.7000122,,0.89999962,0,0,0.10000014,-0.099999905,0,0,0,,1.1,0.5,-0.10000002,0,0.10000002,0.099999905,-0.10000002,0,,0.79999971,0.10000014,0.30000019,0,0,0,0.20000005,0.099999905,,0,0,0.1,0.099999905,0.099999905,0.099999905,0,0.099999905,,0,-0.30000001,-0.2,-0.19999981,-0.19999981,-0.099999905,-0.099999905,-0.099999905,
2000-05-01,2000,5,,3.5999999,3.5999999,3.5999999,3.5,3.0999999,3.0999999,3,,,-0.20000005,0.10000014,0.20000005,0.10000038,0.099999905,0.19999981,0.099999905,,,-0.00000023841858,0.00000023841858,0.20000029,0.00000023841858,-0.00000023841858,0.099999905,0.099999905,,,-0.099999905,-0.10000038,0.20000029,0.10000038,0,0.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7999992,-1.5,-0.79999924,-2.4000015,-1.2999992,-1.6999969,-1.3999977,,,0.1,0,0,0,0,-0.099999905,0,,,0.29999995,0,0,0.099999905,0,0,0,,,0,0.099999905,0.099999905,0.099999905,0.099999905,0.099999905,0,,,0.19999993,0.20000005,0,0.10000014,0.099999905,0,0.099999905,,,0.19999981,0.29999995,0.29999995,0.20000005,0.30000019,0.20000005,0.10000014,,,-11,-12.600006,-12.899994,-15.5,-16.900024,-18.399994,-19.599976,,,0.10000014,0.099999905,0,0.20000005,0.10000014,0.099999905,0,,,0.29999995,0.20000005,0,-0.10000002,-0.099999905,0.10000002,0.10000002,,,0.29999995,0.099999905,0.099999905,0.10000014,0.19999981,0.10000014,0,,,0.1,0.1,0.20000029,0.20000029,0.099999905,0.19999981,0.099999905,,,-0.2,-0.1,0,0,-0.099999905,0,-0.10000038,
2000-06-01,2000,6,,3.9000001,3.8,3.5999999,3.5,3.0999999,3.0999999,3.0999999,,,-0.29999995,-0.00000023841858,0,0.099999905,0.10000038,0.099999905,0.19999981,,,-0.19999981,0.19999981,0.099999905,0.099999905,0.10000038,0,0.099999905,,,-0.29999995,0.00000047683716,0,0.19999981,0.20000029,0,0.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6000023,-0.5,0.10000229,0.60000229,1,-1.4000015,-1.5,,,0,0,0,0,0,0,0,,,0.20000005,0.10000014,0.10000014,0,0,-0.099999905,-0.099999905,,,0.30000019,0.20000005,0,0,0,0,0.099999905,,,0.20000005,0.099999905,0.10000002,-0.10000014,-0.099999905,0,-0.099999905,,,1.1000004,0.10000014,-0.099999905,-0.10000014,-0.20000005,-0.099999905,-0.10000014,,,-2.1000061,-4.2999878,-6.7999878,-7.6000061,-7,-7.7000122,-8.3000183,,,0.099999905,-0.099999905,0,0,0,0,0,,,0.5,0.10000002,0,-0.10000002,0,-0.10000002,-0.10000002,,,0.39999986,-0.099999905,-0.099999905,0,-0.099999905,-0.20000005,0,,,-0.1,0.1,0.099999905,0.099999905,0.10000038,0,0.099999905,,,0.2,0.2,0.099999905,0.099999905,0.19999981,0.099999905,0.10000038,
2000-07-01,2000,7,3.8,3.7,3.8,3.5999999,3.0999999,3,3.0999999,,,,-0.5,-0.30000019,-0.20000005,-0.20000052,-0.099999905,-0.19999981,,,,-0.099999905,-0.20000029,-0.099999905,-0.10000038,0,-0.19999981,,,,-0.30000043,-0.30000019,-0.30000019,-0.20000029,-0.099999905,-0.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-1,0.59999847,1.2999992,0.79999924,0.70000076,-0.30000305,,,,0,0,0,0,0.099999905,0,,,0.10000014,0.29999995,0.099999905,0.10000014,0.10000014,0.099999905,0.099999905,,,-0.10000014,-0.099999905,0.20000005,0.099999905,0,-0.099999905,0,,,0.20000005,0.10000014,0.099999905,0.20000005,0.099999905,0.099999905,0.099999905,,,0.19999981,-0.30000019,0,0.10000014,0.099999905,0.099999905,0.10000014,,,0.1000061,0.79998779,2.1999817,1.1000061,-0.8999939,-0.8999939,-1.5,,,-0.5,-0.10000014,0,0,0,0,0.099999905,,,0,0.49999988,0,0.20000005,0,-0.099999905,0,,,-0.5,0,0.099999905,0,0,0,-0.099999905,,,,-0.2,-0.20000029,-0.099999905,-0.10000038,0,-0.099999905,,,,-0.2,-0.099999905,-0.099999905,-0.099999905,0,0,,
2000-08-01,2000,8,,3.5,3.7,3.5,3.2,3.0999999,3.0999999,,,,-0.099999905,0,-0.10000038,0.10000014,-0.099999905,-0.099999905,,,,-0.10000014,-0.099999905,-0.00000023841858,0,-0.099999905,0,,,,0,0,-0.10000014,0,-0.099999905,-0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5999985,1.2000008,1.2000008,0.70000076,-0.10000229,0.70000076,,,,0,0.099999905,0,0,0,0,,,,0.099999905,0,0,-0.10000014,0,0,,,,-0.20000005,-0.099999905,-0.099999905,0.10000014,0.099999905,0,,,,0,0,0,0,0,0,,,,0.10000014,0.29999995,-0.10000014,0,0,0.099999905,,,,-25,-26.899994,-28.299988,-28.600006,-29.100006,-30,,,,0.10000014,0.099999905,-0.10000014,0,0,-0.099999905,,,,0.30000019,0.10000002,-0.10000002,0,0,0,,,,-0.20000005,0,0,0.20000005,0,0.099999905,,,,0,0,-0.10000038,0,-0.099999905,-0.099999905,,,,-0.1,-0.099999905,-0.099999905,-0.099999905,-0.20000029,-0.10000038,,
2000-09-01,2000,9,,3.2,3.9000001,3.8,3.2,3.2,3.0999999,,,,-0.20000005,-0.19999981,0,0,0.099999905,0.099999905,,,,-0.099999905,-0.20000005,-0.30000019,-0.19999981,0,-0.099999905,,,,0,-0.099999905,0,0,0.099999905,0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7000008,6.8999977,3.6999969,3.7000008,4.2000008,4.7999992,,,,0,0,0,0,-0.099999905,0,,,,0.20000005,0.099999905,0,0,0,0,,,,-0.29999995,0.20000005,0.29999995,0,0.10000014,0,,,,0,0,0,0,0,0,,,,0.099999905,0,0.29999995,0.10000014,0.10000014,0,,,,-1.6000061,0.20001221,-1.2000122,-3.2999878,-3.5,-5.5,,,,0.099999905,0.10000014,0.30000019,0.19999981,0.099999905,0.19999981,,,,0.19999981,-0.10000002,-0.10000002,-0.30000007,-0.10000002,-0.29999995,,,,-0.29999995,0.29999995,0.29999995,0.20000005,0.29999995,0.20000005,,,,0,-0.099999905,0,0,0.099999905,0.099999905,,,,-0.2,-0.30000019,-0.20000029,-0.20000029,-0.099999905,-0.099999905,,
2000-10-01,2000,10,3.0999999,3.7,3.5999999,3.2,3.0999999,3.0999999,,,,0.099999905,-0.30000019,-0.099999905,-0.099999905,-0.099999905,0,,,,-0.4000001,0.10000014,0.10000014,-0.099999905,-0.099999905,0,,,,0,-0.10000014,-0.20000005,-0.20000005,-0.099999905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9000015,-0.099998474,0.20000076,-0.5,0,-0.29999924,,,,0.1,0,0,0.099999905,0.099999905,0,,,,-0.099999905,0.30000019,0,0,0,0,,,,-0.10000014,-0.20000005,-0.20000005,0,-0.10000014,0,,,,0,0.10000014,0.10000014,0.10000014,0,0,,,,-0.29999995,-0.099999905,-0.19999981,0,0,0.10000014,,,,1.1000061,0.3999939,-1.7999878,-3.2000122,-4.8999939,-3.6000061,,,,0.4000001,-0.10000014,-0.20000005,0,0,0,,,,-0.29999995,0.29999995,0.10000002,0,-0.10000002,-0.10000002,,,,0.099999905,0,-0.20000005,-0.10000014,-0.099999905,0,,,,0,0,-0.099999905,-0.099999905,-0.099999905,0,,,,-0.1,0,-0.099999905,0,-0.099999905,-0.099999905,,,
2000-11-01,2000,11,,3.4000001,3.5999999,3.0999999,3.0999999,3.0999999,,,,,-0.099999905,0.10000014,0.099999905,0,-0.099999905,,,,,-0.29999995,-0.099999905,0.099999905,0,-0.20000005,,,,,-0.099999905,0.10000014,0,0,-0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5999985,3.7999992,3.2000008,3.5,2.7999992,,,,,0,0,0,0,0,,,,,0.099999905,-0.10000014,-0.099999905,0,0,,,,,-0.29999995,0,-0.10000014,0,0,,,,,0.099999905,-0.10000014,0,0,0,,,,,-0.29999995,-0.30000019,-0.20000005,-0.10000014,-0.10000014,,,,,4,4.3999939,4.1000061,3.1000061,2.1000061,,,,,0.29999995,0.099999905,-0.099999905,0,0.10000014,,,,,0.60000014,0.10000002,0,0,-0.10000002,,,,,-0.29999995,-0.099999905,-0.20000005,0,0,,,,,0,0,0,0,-0.099999905,,,,,-0.099999905,-0.099999905,-0.19999981,-0.099999905,0,,,
2000-12-01,2000,12,,2.4000001,3.4000001,3,3.0999999,3.0999999,,,,,0,-0.20000005,-0.099999905,0,0.099999905,,,,,0.29999995,0.29999995,0.10000014,0,0.10000014,,,,,0.099999905,-0.099999905,0.00000023841858,-0.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5,-3.5,-4.8000031,-5.0999985,-5.5,,,,,-0.099999905,0.099999905,0,0.10000038,0.20000029,,,,,0,0.10000014,0,-0.19999981,-0.19999981,,,,,-1,-0.19999981,-0.099999905,0,0,,,,,-0.099999905,0,-0.10000014,0,-0.099999905,,,,,-1,-0.69999981,-0.60000014,-0.29999995,0,,,,,-10.799988,-8.3999939,-7.1000061,-8.3000183,-8.6999817,,,,,-0.29999995,-0.39999986,-0.20000005,-0.19999981,-0.20000005,,,,,0.69999981,0.099999905,-0.10000002,-0.10000002,0.10000002,,,,,-0.39999986,-0.4000001,-0.29999995,-0.20000005,-0.099999905,,,,,0,-0.099999905,-0.099999905,-0.19999981,-0.099999905,,,,,-0.099999905,-0.099999905,-0.099999905,-0.099999905,-0.19999981,,,
2001-01-01,2001,1,2.2,2.8,2.7,3.0999999,3.3,3.5,3.3,3.3,3.3,0.10000014,-0.39999986,-0.60000014,-0.5,-0.5999999,,,,,0.4000001,0,-0.4000001,-0.70000005,-0.69999981,,,,,0.00000023841858,-0.4000001,-0.70000005,-0.50000024,-0.5999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7000008,-4.8999977,-5.1999969,-4.7999992,-2.7999992,,,,,0,0.00000019073487,0.2000002,0.19999981,0.099999905,,,,,-0.2,-0.10000014,-0.099999905,-0.10000014,0,,,,,-0.20000005,-0.60000014,-0.29999995,0,0.20000005,,,,,-0.10000014,-0.099999905,0,-0.099999905,0,,,,,-1.4000001,-1.7,-0.79999995,-0.20000005,0,,,,,-6.1000061,-3.8999939,-1.5,-1.3999939,-1.5,,,,,-0.5,-0.5,-0.29999995,0.099999905,0.099999905,,,,,-0.1999999,0.10000005,-0.099999905,-0.10000002,-0.10000002,,,,,-0.70000005,-0.89999998,-0.29999995,-0.10000014,0.099999905,,,,,-0.099999905,-0.5,-0.69999999,-0.60000008,-0.5999999,,,,,-0.2000002,-0.6000002,-0.50000018,-0.50000018,-0.4000001,,,,
2001-02-01,2001,2,,2.4000001,2.4000001,3,3.4000001,3.5999999,3.3,3.4000001,3.4000001,,-0.4000001,-0.39999986,-0.5,-0.50000024,-0.5,-0.30000019,-0.20000029,-0.4000001,,0,-0.29999995,-0.39999986,-0.70000052,-0.5,-0.5,-0.4000001,-0.5,,-0.5999999,-0.5,-0.5,-0.40000033,-0.5,-0.30000019,-0.20000029,-0.4000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9000015,-17.300001,-4.7000008,-4.3999977,-2.1999969,-1.2000008,-0.40000153,0.5,,0.1,0,0.1,0.099999905,0.099999905,0,0,0,,-0.099999905,-0.20000005,-0.099999905,-0.10000014,0,-0.099999905,-0.099999905,0,,-0.39999986,-0.29999995,-0.099999905,0.10000014,0.099999905,0,0.10000014,0.10000014,,0.099999905,-0.099999905,-0.10000002,-0.20000005,0,-0.10000002,-0.10000002,0,,-2.4000001,-1.0999999,-0.20000005,0.10000014,0.10000014,0.20000005,0.099999905,0.099999905,,-2.9000244,-0.099975586,1.7000122,-3.7000122,-4.7000122,-6.5,-6.1999817,-6.3999939,,-0.50000012,-0.29999995,-0.20000005,0.10000014,0,0.099999905,0.099999905,0.099999905,,0,-0.20000005,-0.099999905,0,-0.10000002,0,-0.10000002,-0.10000002,,-1.0999999,-0.5,-0.099999905,0,0.10000014,0.29999995,0.099999905,0.099999905,,-0.5,-0.60000002,-0.60000002,-0.60000038,-0.5,-0.4000001,-0.30000019,-0.4000001,,-0.1,-0.40000001,-0.1,-0.099999905,-0.099999905,-0.099999905,0,-0.099999905
2001-03-01,2001,3,,2.0999999,2.3,3.0999999,3.4000001,3.7,3.4000001,3.3,3.4000001,,-0.89999998,-0.10000014,-0.29999995,-0.099999905,-0.20000029,-0.099999905,-0.19999981,0,,-0.29999971,0.099999905,0,0.00000023841858,-0.20000052,-0.20000005,-0.099999905,0,,-0.20000005,-0.10000014,-0.20000005,-0.099999905,-0.10000038,-0.099999905,-0.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.8999977,8.6000004,-2.6000004,-1.8000011,-1.4000015,-0.10000229,1,1.5999985,,0,0.1,0,0,0,0.099999905,0.099999905,0.099999905,,0.79999995,0,0.099999905,0,0.099999905,0,0.099999905,0,,-0.30000019,-0.10000014,0.099999905,0,0.10000014,0.10000014,-0.10000014,0,,0.10000014,0,0,0,0,0,0.10000002,0,,-0.5,-0.59999996,-0.29999995,0.099999905,0.29999995,0.29999995,0.29999995,0.20000005,,-1.5999756,-0.70001221,-2.1000061,0.8999939,-1.6999817,-2.2999878,-4.3000183,-8,,0.19999993,-0.20000005,-0.20000005,-0.10000014,0.10000014,0.10000014,0,0,,1.5,-0.10000002,0.19999993,0.10000002,0.20000005,0,-0.099999905,0.10000002,,-0.10000002,-0.29999995,-0.20000005,-0.099999905,0,0,0.10000014,0,,-0.1,-0.1,-0.2,-0.099999905,-0.10000038,-0.099999905,-0.099999905,0,,-0.1,0.1,-0.1,-0.10000038,-0.099999905,-0.099999905,0,0
2001-04-01,2001,4,1.7,2.4000001,3,3.2,3.5999999,3.5,3.4000001,3.3,,,-0.39999986,-0.39999998,-0.5,-0.29999971,-0.4000001,-0.30000019,-0.4000001,,,-0.19999981,-0.20000017,-0.30000019,-0.29999948,-0.29999995,-0.30000019,-0.30000019,,,-0.29999995,-0.39999986,-0.60000014,-0.39999962,-0.5,-0.4000001,-0.4000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5000019,-4.2000008,-2.2000008,-0.60000038,-1.7999992,-2.8999977,-3.7000008,-3.0999985,,,0,0,0.099999905,0.099999905,0.099999905,0.099999905,0,,0.5,0.099999905,0,0,-0.099999905,0,-0.099999905,0,,-0.39999986,0.10000014,-0.099999905,-0.20000005,-0.10000014,0.099999905,0.10000014,-0.10000014,,0.099999905,0,0,0.10000002,0,0.10000002,0,0,,-1.3999999,-0.5,-0.5999999,-0.29999995,-0.29999995,-0.29999995,-0.19999981,-0.20000005,,-0.40002441,-0.70001221,1.6000061,2.6000061,3.8999939,4.6999817,5.3000183,7.3999939,,0.60000014,-0.10000002,-0.19999981,-0.19999981,-0.10000014,-0.10000014,-0.099999905,-0.099999905,,1,0,-0.10000002,0,-0.10000002,-0.10000002,-0.10000002,-0.19999993,,0.19999999,-0.30000007,-0.39999986,-0.30000019,-0.20000005,-0.20000005,-0.20000005,-0.099999905,,,-0.30000001,-0.40000001,-0.5,-0.39999962,-0.4000001,-0.4000001,-0.4000001,,,-0.1,-0.2,-0.19999981,-0.20000029,-0.20000029,-0.30000019,-0.19999981,
